Date,Transaction #,Store #,Reg.:,Cashier:,Item,Item Description,Price,Tax Type,Quantity,Original Transaction:,Reason,Tax,Subtotal,Taxable,Total Tax,Total
09/25/2012,9723,07036,002,2320312,115986 0000,POLISH   FRENCH   TERR,-16.19,T,1,,,1.06,,,,
09/25/2012,9723,07036,002,2320312,115990 0001,POLLISH   FRENCH   TER,-14.99,T,1,,,0.97,,,,
09/25/2012,9724,07036,002,2214029,161746 0000,PURE   CAMI,14.50,T,1,,,0.94,14.50,14.50,0.94,15.44
09/25/2012,9725,07036,002,2214029,161746 0000,PURE   CAMI,-14.50,T,(1),07036002972420120925,Item Returned,-0.94,-14.50,-14.50,-0.94,-15.44
09/25/2012,9726,07036,002,2214029,104415 0000,DAISYLCGIRLSHR,4.19,T,1,,,0.27,27.48,27.48,1.79,29.27
09/25/2012,9726,07036,002,2214029,104960 0343,FAV  PLUNGE   DEMI,10.79,T,1,,,0.70,27.48,27.48,1.79,29.27
09/25/2012,9726,07036,002,2214029,202471 0001,SEXYLACETHONG,12.50,T,1,,,0.82,27.48,27.48,1.79,29.27
09/25/2012,9727,07036,002,2214029,134220 0001,FZ  FLEECE   HD,19.98,T,1,,,1.30,19.98,19.98,1.30,21.28
09/25/2012,9728,07036,002,2214029,124883 0003,WARREN   CHK,59.95,T,1,,,3.90,59.95,59.95,3.90,63.85
09/25/2012,9728,07036,002,2214029,124883 0003,WARREN   CHK,44.96,T,1,,,2.92,59.95,59.95,3.90,63.85
09/25/2012,9728,07036,002,2214029,124883 0003,WARREN   CHK,-44.96,T,1,,,2.92,59.95,59.95,3.90,63.85
09/25/2012,9729,07036,002,2214029,104346 0002,HIPRCTNHICUT3,1.79,T,1,,,0.12,7.16,7.16,0.47,7.63
09/25/2012,9729,07036,002,2214029,104499 0001,HIPRCTNHICUT3,1.79,T,1,,,0.12,7.16,7.16,0.47,7.63
09/25/2012,9729,07036,002,2214029,107357 0001,REGPRCTNFULBK2,1.79,T,1,,,0.12,7.16,7.16,0.47,7.63
09/25/2012,9729,07036,002,2214029,104499 0002,HIPRCTNHICUT3,1.79,T,1,,,0.11,7.16,7.16,0.47,7.63
09/25/2012,9730,07036,002,2214029,134927 0001,TERRY   MONROE  T,29.95,T,1,,,1.95,29.95,29.95,1.95,31.90
09/25/2012,9731,07036,002,2214029,104512 0002,LRSCSKBIKLCAPP,2.09,T,1,,,0.14,8.08,8.08,0.53,8.61
09/25/2012,9731,07036,002,2214029,117226 0002,RIBBED   TANK,5.99,T,1,,,0.39,8.08,8.08,0.53,8.61
09/25/2012,9732,07036,002,2326434,130423 0001,NWS  SCOTCH,29.95,T,1,,,1.95,29.95,29.95,1.95,31.90
09/25/2012,9733,07036,002,2326434,104102 0000,INSET   BEADED  C,5.99,T,1,,,0.39,5.99,5.99,0.39,6.38
09/25/2012,9734,07036,002,2326434,309726 0002,REGPRCTNTHONG,7.50,T,1,,,0.49,41.50,41.50,2.70,44.20
09/25/2012,9734,07036,002,2326434,224652 0002,LRSTRCTNTHONG,8.50,T,1,,,0.55,41.50,41.50,2.70,44.20
09/25/2012,9734,07036,002,2326434,808963 0002,LRSTRCTNTHONG,8.50,T,1,,,0.55,41.50,41.50,2.70,44.20
09/25/2012,9734,07036,002,2326434,808963 0002,LRSTRCTNTHONG,8.50,T,1,,,0.56,41.50,41.50,2.70,44.20
09/25/2012,9734,07036,002,2326434,224652 0002,LRSTRCTNTHONG,8.50,T,1,,,0.55,41.50,41.50,2.70,44.20
09/25/2012,9735,07036,002,2326434,228499 0004,GFAST   CAPRI,44.50,T,1,,,2.60,57.86,64.29,3.76,61.62
09/25/2012,9735,07036,002,2326434,106857 0003,TRI-COLOR    PERFORMA,19.79,T,1,,,1.16,57.86,64.29,3.76,61.62
09/25/2012,9736,07036,002,2326434,107752 0002,POLISH   FRENCH   TERR,16.19,M,1,,,1.05,40.18,66.14,2.61,42.79
09/25/2012,9736,07036,002,2326434,123967 0001,CHUNKY   CHAIN  L,23.99,M,1,,,1.56,40.18,66.14,2.61,42.79
09/25/2012,9737,07036,002,2320312,250542 0301,GFLEX   PANT,49.50,T,1,,,2.90,44.55,44.55,2.90,47.45
09/25/2012,9738,07036,002,2320312,205076 0002,NEW  BST  VEE,12.50,T,1,,,0.81,37.50,37.50,2.44,
09/25/2012,9738,07036,002,2320312,205075 0002,NEW  BST  VEE,12.50,T,1,,,0.82,37.50,37.50,2.44,
09/25/2012,9738,07036,002,2320312,073060 0002,NEW  BST  VEE,12.50,T,1,,,0.81,37.50,37.50,2.44,
09/25/2012,9739,07036,002,2326434,953277 0343,FAVORTWIRELESS,-36.00,T,(1),07036002940320120918,Item Returned,-2.34,-36.00,-36.00,-2.34,-38.34
09/25/2012,9740,07036,002,2326434,431057 0001,NEW  MATTE   CAMI,15.00,T,1,,,0.98,44.50,44.50,2.89,47.39
09/25/2012,9740,07036,002,2326434,431056 0001,NEW  MATTE   CAMI,15.00,T,1,,,0.97,44.50,44.50,2.89,47.39
09/25/2012,9740,07036,002,2326434,115982 0001,PURE   CAMI,14.50,T,1,,,0.94,44.50,44.50,2.89,47.39
09/25/2012,9740,07036,002,2326434,115982 0001,PURE   CAMI,-14.50,T,1,,,0.94,44.50,44.50,2.89,47.39
09/25/2012,9740,07036,002,2326434,115982 0000,PURE   CAMI,14.50,T,1,,,0.94,44.50,44.50,2.89,47.39
09/25/2012,9741,07036,002,2326434,129801 0001,MODAL   PIXIE  LC,19.95,T,1,,,1.30,55.95,55.95,3.64,59.59
09/25/2012,9741,07036,002,2326434,944216 0343,FAVORITEUPLIFT,36.00,T,1,,,2.34,55.95,55.95,3.64,59.59
09/25/2012,9742,07036,002,2326434,116388 0002,BODY   TANK,5.99,T,1,,,0.39,99.94,99.94,6.50,106.44
09/25/2012,9742,07036,002,2326434,130548 0001,PURE   TANK,14.50,T,1,,,0.94,99.94,99.94,6.50,106.44
09/25/2012,9742,07036,002,2326434,428944 0001,PURE   TANK,14.50,T,1,,,0.94,99.94,99.94,6.50,106.44
09/25/2012,9742,07036,002,2326434,156546 0000,WOVEN   RUNNING,64.95,T,1,,,4.23,99.94,99.94,6.50,106.44
09/25/2012,9743,07036,002,2326434,953277 0343,FAVORTWIRELESS,-36.00,T,1,07036002940320120918,Item Returned,-2.34,0.00,36.00,0.00,0.00
09/25/2012,9743,07036,002,2326434,953286 0362,FAVORTWIRELESS,36.00,T,1,07036002940320120918,Item Returned,2.34,0.00,36.00,0.00,0.00
09/25/2012,9744,07036,002,2326434,129488 1202,OL  INSEAM   ZIP,-26.99,T,(1),07036005176020120920,Item Returned,-1.75,-26.99,-26.99,-1.75,-28.74
09/25/2012,9745,07036,002,2326434,105738 0363,UPLIFT   BALCONN,12.59,T,1,,,0.82,12.59,12.59,0.82,13.41
09/25/2012,9746,07036,002,2326434,104562 0002,LRSTRCTNHPSTR,2.09,T,1,,,0.14,9.25,9.25,0.60,9.85
09/25/2012,9746,07036,002,2326434,107340 0003,MESH   LC TEENY,1.79,T,1,,,0.12,9.25,9.25,0.60,9.85
09/25/2012,9746,07036,002,2326434,107338 0003,MESH   LC TEENY,1.79,T,1,,,0.11,9.25,9.25,0.60,9.85
09/25/2012,9746,07036,002,2326434,107340 0003,MESH   LC TEENY,1.79,T,1,,,0.12,9.25,9.25,0.60,9.85
09/25/2012,9746,07036,002,2326434,107340 0002,MESH   LC TEENY,1.79,T,1,,,0.11,9.25,9.25,0.60,9.85
09/25/2012,4491,07036,003,0796326,104589 0001,ULSTRCTNGSHORT,2.09,T,1,,,0.12,136.66,,8.88,145.54
09/25/2012,4491,07036,003,0796326,104579 0001,ULRSCTNGLACEY,2.09,T,1,,,0.12,136.66,,8.88,145.54
09/25/2012,4491,07036,003,0796326,104593 0001,ULSTRCTNGSHORT,2.09,T,1,,,0.12,136.66,,8.88,145.54
09/25/2012,4491,07036,003,0796326,104296 0001,SEXYLACETANGA,2.99,T,1,,,0.17,136.66,,8.88,145.54
09/25/2012,4491,07036,003,0796326,115481 0001,ULSTRCTNGSHORT,2.09,T,1,,,0.12,136.66,,8.88,145.54
09/25/2012,4491,07036,003,0796326,119034 0001,EASY   PERFECT  O,49.95,T,1,,,2.93,136.66,,8.88,145.54
09/25/2012,4491,07036,003,0796326,127228 0001,ICON   STRIPE  TU,24.59,T,1,,,1.44,136.66,,8.88,145.54
09/25/2012,4491,07036,003,0796326,128490 0001,PLAITED   ELBOW,18.59,T,1,,,1.09,136.66,,8.88,145.54
09/25/2012,4491,07036,003,0796326,116573 0000,TERRY   LONG  SWEATSH,18.59,T,1,,,1.09,136.66,,8.88,145.54
09/25/2012,4491,07036,003,0796326,118426 0001,NEWRCRBCKPLOVR,10.19,T,1,,,0.59,136.66,,8.88,145.54
09/25/2012,4491,07036,003,0796326,116571 0000,TERRY   LONG  SWEATSH,18.59,T,1,,,1.09,136.66,,8.88,145.54
09/25/2012,4492,07036,003,1726670,131733 0000,SS  VAL  GRAPHIC,-14.95,T,(1),07036010242220120921,Item Returned,-0.97,-14.95,-14.95,-0.97,-15.92
09/25/2012,4493,07036,003,1726670,127004 0000,LUDLOW,24.50,T,1,,,1.59,42.48,42.48,2.76,45.24
09/25/2012,4493,07036,003,1726670,124850 0001,SNOW   WASH  POCK,8.99,T,1,,,0.59,42.48,42.48,2.76,45.24
09/25/2012,4493,07036,003,1726670,124849 0001,SNOW   WASH  POCK,8.99,T,1,,,0.58,42.48,42.48,2.76,45.24
09/25/2012,4494,07036,003,2149458,107617 0034,RAW  EDGE  COLOR,-12.59,T,1,07036003447420120924,Item Returned,-0.82,22.36,47.54,1.46,23.82
09/25/2012,4494,07036,003,2149458,107618 0034,RAW  EDGE  COLOR,-12.59,T,1,07036003447420120924,Item Returned,-0.81,22.36,47.54,1.46,23.82
09/25/2012,4494,07036,003,2149458,107617 0036,RAW  EDGE  COLOR,12.59,T,1,07036003447420120924,Item Returned,0.82,22.36,47.54,1.46,23.82
09/25/2012,4494,07036,003,2149458,107629 0036,DRESS   ROLLER,34.95,T,1,07036003447420120924,Item Returned,2.27,22.36,47.54,1.46,23.82
09/25/2012,4495,07036,003,2149458,107966 3000,BAS  FLC  PANT,16.95,T,1,,,1.10,175.40,175.40,11.40,186.80
09/25/2012,4495,07036,003,2149458,107894 3000,PUFFER   VEST,23.99,T,1,,,1.56,175.40,175.40,11.40,186.80
09/25/2012,4495,07036,003,2149458,130027 0006,CORD   LEGGING  J,59.95,T,1,,,3.90,175.40,175.40,11.40,186.80
09/25/2012,4495,07036,003,2149458,128784 0006,INSEAM   ZIP  LEG,48.96,T,1,,,3.18,175.40,175.40,11.40,186.80
09/25/2012,4495,07036,003,2149458,128784 0006,INSEAM   ZIP  LEG,48.96,T,1,,,3.18,175.40,175.40,11.40,186.80
09/25/2012,4495,07036,003,2149458,128784 0006,INSEAM   ZIP  LEG,-48.96,T,1,,,3.18,175.40,175.40,11.40,186.80
09/25/2012,4495,07036,003,2149458,145763 0000,ICONIC   MILIATA,24.95,T,1,,,1.62,175.40,175.40,11.40,186.80
09/25/2012,4495,07036,003,2149458,127228 0000,ICON   STRIPE  TU,24.59,T,1,,,1.60,175.40,175.40,11.40,186.80
09/25/2012,4495,07036,003,2149458,107894 3000,PUFFER   VEST,-23.99,T,1,,,1.56,175.40,175.40,11.40,186.80
09/25/2012,4496,07036,003,2149458,107894 3000,PUFFER   VEST,23.99,,1,,,1.17,17.99,17.99,1.17,19.16
09/25/2012,4496,07036,003,2149458,107894 3000,Discount   :  25%,-6.00,,1,,,,17.99,17.99,1.17,19.16
09/25/2012,4497,07036,003,2149458,299838 0911,HERRINGBONE    TR,5.00,T,1,,,0.33,15.00,15.00,0.98,
09/25/2012,4497,07036,003,2149458,266725 0911,CASUAL   CREW,5.00,T,1,,,0.33,15.00,15.00,0.98,
09/25/2012,4497,07036,003,2149458,266724 0911,CASUAL   CREW,5.00,T,1,,,0.32,15.00,15.00,0.98,
09/25/2012,4498,07036,003,2149458,130372 0000,SLIM   CROP  CASH,49.50,T,1,,,3.22,49.50,49.50,3.22,52.72
09/25/2012,4499,07036,003,2149458,133085 1602,ALWAYS   SKINNY,48.96,M,1,,,3.18,90.92,108.91,5.91,96.83
09/25/2012,4499,07036,003,2149458,129767 1602,CORD   ALWAYS  SK,41.96,M,1,,,2.73,90.92,108.91,5.91,96.83
09/25/2012,4500,07036,003,2149458,140124 0001,RIBBED   TANK,5.99,T,1,,,0.39,32.97,32.97,2.14,
09/25/2012,4500,07036,003,2149458,123851 0000,S/S  BOY  TEE,7.19,T,1,,,0.47,32.97,32.97,2.14,
09/25/2012,4500,07036,003,2149458,114694 0001,SS  OPEN  CREW  S,19.79,T,1,,,1.28,32.97,32.97,2.14,
09/25/2012,4501,07036,003,2149458,205076 0002,NEW  BST  VEE,12.50,T,1,,,0.81,97.45,97.45,6.33,103.78
09/25/2012,4501,07036,003,2149458,205081 0002,NEW  BST  VEE,12.50,T,1,,,0.81,97.45,97.45,6.33,103.78
09/25/2012,4501,07036,003,2149458,205081 0004,NEW  BST  VEE,12.50,T,1,,,0.81,97.45,97.45,6.33,103.78
09/25/2012,4501,07036,003,2149458,126094 3434,DWK  SLM  CARGO,59.95,T,1,,,3.90,97.45,97.45,6.33,103.78
09/25/2012,4502,07036,003,2149458,118995 0003,EASY   PERFECT  W,49.95,T,1,,,3.25,,,,
09/25/2012,4502,07036,003,2149458,118995 0003,EASY   PERFECT  W,-49.95,T,1,,,3.25,,,,
09/25/2012,4503,07036,003,2149458,136766 0002,3/4  DORITO   CRE,24.00,T,1,,,1.56,24.00,24.00,1.56,25.56
09/25/2012,4504,07036,003,2149458,105829 0036,CRGO   KNIT  PANT,9.99,,1,,,0.49,17.23,17.23,1.12,18.35
09/25/2012,4504,07036,003,2149458,105829 0036,Discount   :  25%,-2.50,,1,,,0.63,17.23,17.23,1.12,18.35
09/25/2012,4504,07036,003,2149458,106070 0036,LINED   CARGO,12.99,,1,,,,17.23,17.23,1.12,18.35
09/25/2012,4504,07036,003,2149458,106070 0036,Discount   :  25%,-3.25,,1,,,,17.23,17.23,1.12,18.35
09/25/2012,4505,07036,003,2149458,156211 0602,SUPER   SKINNY  B,59.95,T,1,,,3.51,116.91,116.91,7.60,124.51
09/25/2012,4505,07036,003,2149458,108807 0602,PONTE   KNIT  5PK,69.95,T,1,,,4.09,116.91,116.91,7.60,124.51
09/25/2012,4506,07036,003,2149458,107616 0036,TEXTURED   HARNE,34.95,T,1,,,2.27,72.98,72.98,4.74,77.72
09/25/2012,4506,07036,003,2149458,344381 0003,LR  BXR  BRF  2PK,19.50,T,1,,,1.27,72.98,72.98,4.74,77.72
09/25/2012,4506,07036,003,2149458,105708 0000,GLTR   PRT LUNCH,8.24,T,1,,,0.54,72.98,72.98,4.74,77.72
09/25/2012,4506,07036,003,2149458,105675 0000,MIX  PRNT  SR  BP,15.74,T,1,,,1.02,72.98,72.98,4.74,77.72
09/25/2012,4506,07036,003,2149458,344381 0003,LR  BXR  BRF  2PK,-19.50,T,1,,,1.27,72.98,72.98,4.74,77.72
09/25/2012,4506,07036,003,2149458,107616 0036,TEXTURED   HARNE,-34.95,T,1,,,2.27,72.98,72.98,4.74,77.72
09/25/2012,4506,07036,003,2149458,344381 0003,LR  BXR  BRF  2PK,19.50,T,1,,,1.27,72.98,72.98,4.74,77.72
09/25/2012,4506,07036,003,2149458,434372 0036,CLASSIC   BELT,29.50,T,1,,,1.91,72.98,72.98,4.74,77.72
09/25/2012,4507,07036,003,2149458,109126 0002,SS  SPRAYED   POL,10.79,,1,,,0.63,65.81,65.81,4.28,70.09
09/25/2012,4507,07036,003,2149458,109126 0002,Employee   Discount:    10%,-1.08,,1,,,0.88,65.81,65.81,4.28,70.09
09/25/2012,4507,07036,003,2149458,134325 0001,MARLED   STRIPE   T,26.95,,1,,,1.30,65.81,65.81,4.28,70.09
09/25/2012,4507,07036,003,2149458,134325 0001,Employee   Discount:    50%,-13.48,,1,,,1.30,65.81,65.81,4.28,70.09
09/25/2012,4507,07036,003,2149458,132018 0003,MIXSTITCH    CREW,39.95,,1,,,0.17,65.81,65.81,4.28,70.09
09/25/2012,4507,07036,003,2149458,132018 0003,Employee   Discount:    50%,-19.98,,1,,,,65.81,65.81,4.28,70.09
09/25/2012,4507,07036,003,2149458,116169 0065,SUEDE   LOAFER,39.95,,1,,,,65.81,65.81,4.28,70.09
09/25/2012,4507,07036,003,2149458,116169 0065,Employee   Discount:    50%,-19.98,,1,,,,65.81,65.81,4.28,70.09
09/25/2012,4507,07036,003,2149458,107664 1013,VERIEGATED    STR,2.99,,1,,,,65.81,65.81,4.28,70.09
09/25/2012,4507,07036,003,2149458,107664 1013,Employee   Discount:    10%,-0.30,,1,,,,65.81,65.81,4.28,70.09
09/25/2012,4508,07036,003,2149458,140669 0602,INSEAM   ZIP  LEG,-62.95,T,1,07036005100620120904,Item Returned,-4.09,-33.56,29.39,-2.18,-35.74
09/25/2012,4508,07036,003,2149458,140669 0602,INSEAM   ZIP  LEG,29.39,T,1,07036005100620120904,Item Returned,1.91,-33.56,29.39,-2.18,-35.74
09/25/2012,4509,07036,003,1955558,107819 0702,CUFFED   CARGO,14.23,T,1,,,0.68,45.93,45.93,2.99,48.92
09/25/2012,4509,07036,003,1955558,130967 0001,GSTRIDE   RUN  SH,26.95,T,1,,,1.30,45.93,45.93,2.99,48.92
09/25/2012,4509,07036,003,1955558,096050 0001,MERCER   VNCK  PKT  T,8.99,T,1,,,0.43,45.93,45.93,2.99,48.92
09/25/2012,4509,07036,003,1955558,117226 0001,RIBBED   TANK,5.99,T,1,,,0.29,45.93,45.93,2.99,48.92
09/25/2012,4509,07036,003,1955558,117235 0001,RIBBED   TANK,5.99,T,1,,,0.29,45.93,45.93,2.99,48.92
09/25/2012,4510,07036,003,1955558,107191 0001,3/4  SLEEVE   STR,9.59,T,1,,,0.62,9.59,9.59,0.62,10.21
09/25/2012,4511,07036,003,1955558,116925 0004,ROUND   BUCKLE  C,39.95,T,1,,,2.60,151.99,151.99,9.88,161.87
09/25/2012,4511,07036,003,1955558,224977 0002,UNDERSHIRT    2PK,12.00,T,1,,,0.78,151.99,151.99,9.88,161.87
09/25/2012,4511,07036,003,1955558,224977 0002,UNDERSHIRT    2PK,12.00,T,1,,,0.78,151.99,151.99,9.88,161.87
09/25/2012,4511,07036,003,1955558,130851 0005,WINTER   WEIGHT,14.95,T,1,,,0.97,151.99,151.99,9.88,161.87
09/25/2012,4511,07036,003,1955558,116622 0001,GARTER   STITCH,16.19,T,1,,,1.05,151.99,151.99,9.88,161.87
09/25/2012,4511,07036,003,1955558,114427 0005,SKULL   3PK,16.95,T,1,,,1.10,151.99,151.99,9.88,161.87
09/25/2012,4511,07036,003,1955558,116170 0007,SUEDE   LOAFER,39.95,T,1,,,2.60,151.99,151.99,9.88,161.87
09/25/2012,4512,07036,003,1955558,128490 0002,PLAITED   ELBOW,18.59,T,1,,,1.21,18.59,18.59,1.21,19.80
09/25/2012,4513,07036,003,1955558,190444 0003,CHASE   A LINE  M,49.95,T,1,,,3.25,49.95,49.95,3.25,53.20
09/25/2012,4514,07036,003,1955558,116389 0001,BODY   TANK,5.99,T,1,,,0.39,204.78,204.78,13.31,218.09
09/25/2012,4514,07036,003,1955558,116388 0001,BODY   TANK,5.99,T,1,,,0.39,204.78,204.78,13.31,218.09
09/25/2012,4514,07036,003,1955558,138935 0000,SS  HOTVALUE   GR,10.00,T,1,,,0.65,204.78,204.78,13.31,218.09
09/25/2012,4514,07036,003,1955558,138931 0000,SS  HOTVALUE   GR,10.00,T,1,,,0.65,204.78,204.78,13.31,218.09
09/25/2012,4514,07036,003,1955558,138938 0002,SS  HOTVALUE   GR,10.00,T,1,,,0.65,204.78,204.78,13.31,218.09
09/25/2012,4514,07036,003,1955558,138941 0002,SS  HOTVALUE   GR,10.00,T,1,,,0.65,204.78,204.78,13.31,218.09
09/25/2012,4514,07036,003,1955558,138931 0002,SS  HOTVALUE   GR,10.00,T,1,,,0.65,204.78,204.78,13.31,218.09
09/25/2012,4514,07036,003,1955558,138935 0002,SS  HOTVALUE   GR,10.00,T,1,,,0.65,204.78,204.78,13.31,218.09
09/25/2012,4514,07036,003,1955558,623173 0002,6  PK  1/4 ARCH,15.00,T,1,,,0.65,204.78,204.78,13.31,218.09
09/25/2012,4514,07036,003,1955558,114443 0000,CRITTER   7PK,26.95,T,1,,,0.97,204.78,204.78,13.31,218.09
09/25/2012,4514,07036,003,1955558,133896 0000,SPORT   7PK,26.95,T,1,,,1.75,204.78,204.78,13.31,218.09
09/25/2012,4514,07036,003,1955558,133896 0002,Page (226 ),26.95,T,1,,,1.75,204.78,204.78,13.31,218.09
09/25/2012,4514,07036,003,1955558,114443 0002,CRITTER   7PK,26.95,T,1,,,1.76,204.78,204.78,13.31,218.09
09/25/2012,4515,07036,003,1955558,126883 0000,LEATHER   POUCH,12.59,T,1,,,0.74,11.33,11.33,0.74,12.07
09/25/2012,4516,07036,003,1955558,344377 0002,LR  BXR  BRF  2PK,19.50,T,1,,,1.27,161.50,161.50,10.50,172.00
09/25/2012,4516,07036,003,1955558,344377 0002,LR  BXR  BRF  2PK,19.50,T,1,,,1.27,161.50,161.50,10.50,172.00
09/25/2012,4516,07036,003,1955558,344377 0002,LR  BXR  BRF  2PK,19.50,T,1,,,1.27,161.50,161.50,10.50,172.00
09/25/2012,4516,07036,003,1955558,218493 1013,DRESSY   RIB  SOCK,18.00,T,1,,,1.17,161.50,161.50,10.50,172.00
09/25/2012,4516,07036,003,1955558,087778 0001,NEW  BST  CREW,12.50,T,1,,,0.81,161.50,161.50,10.50,172.00
09/25/2012,4516,07036,003,1955558,205015 0001,NEW  BST  CREW,12.50,T,1,,,0.81,161.50,161.50,10.50,172.00
09/25/2012,4516,07036,003,1955558,218435 0001,NEW  BST  CREW,12.50,T,1,,,0.65,161.50,161.50,10.50,172.00
09/25/2012,4516,07036,003,1955558,170011 0001,NW  SS  FAVORITE   TEE,10.00,T,1,,,0.81,161.50,161.50,10.50,172.00
09/25/2012,4516,07036,003,1955558,205012 0001,NEW  BST  CREW,12.50,T,1,,,0.82,161.50,161.50,10.50,172.00
09/25/2012,4516,07036,003,1955558,205012 0001,NEW  BST  CREW,12.50,T,1,,,0.81,161.50,161.50,10.50,172.00
09/25/2012,4516,07036,003,1955558,087775 0001,NEW  BST  CREW,12.50,T,1,,,,161.50,161.50,10.50,172.00
09/25/2012,4517,07036,003,1955558,140669 0002,INSEAM   ZIP  LEG,29.39,T,1,,,1.91,49.34,49.34,3.21,52.55
09/25/2012,4517,07036,003,1955558,145918 0000,WOVEN   TRIM  CAM,19.95,T,1,,,1.30,49.34,49.34,3.21,52.55
09/25/2012,4518,07036,003,1955558,145762 0001,ICONIC   MILIATA,24.95,T,1,,,1.62,101.40,101.40,6.59,107.99
09/25/2012,4518,07036,003,1955558,087779 0003,NEW  BST  CREW,16.50,T,1,,,1.07,101.40,101.40,6.59,107.99
09/25/2012,4518,07036,003,1955558,129514 0003,LS  SLUB  HENLEY,26.95,T,1,,,1.75,101.40,101.40,6.59,107.99
09/25/2012,4518,07036,003,1955558,117177 0003,NEW  LS  BEST,16.50,T,1,,,1.08,101.40,101.40,6.59,107.99
09/25/2012,4518,07036,003,1955558,109042 0003,NEW  LS  BEST,16.50,T,1,,,1.07,101.40,101.40,6.59,107.99
09/25/2012,4519,07036,003,1955558,124849 0002,SNOW   WASH  POCK,8.99,T,1,,,0.58,65.13,65.13,4.23,69.36
09/25/2012,4519,07036,003,1955558,114645 0002,SS  OPEN  CREW  S,16.19,T,1,,,1.05,65.13,65.13,4.23,69.36
09/25/2012,4519,07036,003,1955558,149467 0003,DROP   SHOULDER,39.95,T,1,,,2.60,65.13,65.13,4.23,69.36
09/25/2012,4520,07036,003,1955558,33988 3832,STANDARD   FIT-,-69.95,T,(1),07036005070420120724,Item Returned,-4.55,-69.95,-69.95,-4.55,-74.50
09/25/2012,4521,07036,003,1955558,068968 0002,CLASIC   PK  POLO,25.00,T,1,,,1.63,100.00,100.00,6.50,106.50
09/25/2012,4521,07036,003,1955558,105099 0002,CLASIC   PK  POLO,25.00,T,1,,,1.62,100.00,100.00,6.50,106.50
09/25/2012,4521,07036,003,1955558,068968 0002,CLASIC   PK  POLO,25.00,T,1,,,1.63,100.00,100.00,6.50,106.50
09/25/2012,4521,07036,003,1955558,073212 0002,CLASIC   PK  POLO,25.00,T,1,,,1.62,100.00,100.00,6.50,106.50
09/25/2012,4522,07036,003,1955558,117226 0003,RIBBED   TANK,5.99,T,1,,,0.39,11.98,11.98,0.78,12.76
09/25/2012,4522,07036,003,1955558,106742 0003,FALL   STRIPED  R,5.99,T,1,,,0.39,11.98,11.98,0.78,12.76
09/25/2012,4523,07036,003,1955558,123834 0002,GRAPHIC   STRIPE,7.19,T,1,,,0.47,14.38,14.38,0.93,15.31
09/25/2012,4523,07036,003,1955558,150844 0003,ICON   RAGLAN  PO,19.95,T,1,,,1.29,14.38,14.38,0.93,15.31
09/25/2012,4523,07036,003,1955558,150848 0003,ICON   RAGLAN  PO,19.95,T,1,,,1.29,14.38,14.38,0.93,15.31
09/25/2012,4523,07036,003,1955558,150848 0003,ICON   RAGLAN  PO,-19.95,T,1,,,1.29,14.38,14.38,0.93,15.31
09/25/2012,4523,07036,003,1955558,150844 0003,ICON   RAGLAN  PO,-19.95,T,1,,,1.29,14.38,14.38,0.93,15.31
09/25/2012,4523,07036,003,1955558,123833 0003,GRAPHIC   SOLID,7.19,T,1,,,0.46,14.38,14.38,0.93,15.31
09/25/2012,4524,07036,003,1955558,106143 0612,PLEAT   NK BD,13.99,T,1,,,0.91,21.78,21.78,1.42,23.20
09/25/2012,4524,07036,003,1955558,123822 0001,BUTTON   SHOULDE,7.79,T,1,,,0.51,21.78,21.78,1.42,23.20
09/25/2012,4525,07036,003,1955558,134806 0002,LS  DUOFOLD   CAR,16.79,T,1,,,1.09,45.71,45.71,2.97,48.68
09/25/2012,4525,07036,003,1955558,134806 0002,LS  DUOFOLD   CAR,-16.79,T,1,,,1.09,45.71,45.71,2.97,48.68
09/25/2012,4525,07036,003,1955558,129241 0001,MINERAL   FLC  CR,16.19,T,1,,,1.05,45.71,45.71,2.97,48.68
09/25/2012,4525,07036,003,1955558,129241 0001,MINERAL   FLC  CR,-16.19,T,1,,,1.05,45.71,45.71,2.97,48.68
09/25/2012,4525,07036,003,1955558,067714 2300,JF  SPR  HERO  3P,22.95,T,1,,,1.49,45.71,45.71,2.97,48.68
09/25/2012,4525,07036,003,1955558,067714 2300,JF  SPR  HERO  3P,-22.95,T,1,,,1.49,45.71,45.71,2.97,48.68
09/25/2012,4525,07036,003,1955558,106563 0003,SAPPHIRE   PR  KI,6.74,T,1,,,0.44,45.71,45.71,2.97,48.68
09/25/2012,4525,07036,003,1955558,123822 0002,BUTTON   SHOULDE,7.79,T,1,,,0.51,45.71,45.71,2.97,48.68
09/25/2012,4525,07036,003,1955558,116960 0002,WVN  TRIM  ZIP  M,25.19,T,1,,,1.63,45.71,45.71,2.97,48.68
09/25/2012,4525,07036,003,1955558,073093 0002,BEST   POCKET  T,5.99,T,1,,,0.39,45.71,45.71,2.97,48.68
09/25/2012,4526,07036,003,1955558,106871 1002,INSEAM   ZIP  LEG,48.96,T,1,,,3.18,68.75,68.75,4.47,73.22
09/25/2012,4526,07036,003,1955558,127633 0010,CUFFED   HERRING,19.79,T,1,,,1.29,68.75,68.75,4.47,73.22
09/25/2012,4527,07036,003,1955558,098385 0002,SOLID   MAXI  TEE,59.95,T,1,,,3.90,59.95,59.95,3.90,63.85
09/25/2012,4528,07036,003,1955558,118986 0002,EASY   PERFECT  W,54.95,T,1,,,3.57,165.90,165.90,10.78,176.68
